name,yelp_id,categories,rating,address,latitude,longitude,price,review_count,is_closed,distance
Bufala,q3reTj4jxslkpffupk5R0w,"Pizza, Italian",3.6,"['5395 West Blvd', 'Vancouver, BC V6M 3W4', 'Canada']",49.2374125128053,-123.155639817237,$$,158,False,91.22680545173925
Raisu,TQj4HSCmm5GnriKMiSpqpQ,"Japanese, Sushi Bars",4.2,"['2340 W 4th Avenue', 'Vancouver, BC V6K 1P1', 'Canada']",49.2679990419609,-123.158381134272,$$$,525,False,700.9837356789407
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,310.48083122357536
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,920.9171097756042
Burgoo Bistros,KDpEDnHqRXTeBhNTmvBFiQ,"Comfort Food, Bistros",3.9,"['3096 Main Street', 'Vancouver, BC V5T 3G5', 'Canada']",49.25765498958033,-123.100815,$$,515,False,85.63742529621294
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,131.89632209785137
La Quercia,Mfdo3zuB2P0xFQ40DLPaEQ,"Italian, Wine Bars",4.1,"['3689 W 4th Avenue', 'Vancouver, BC V6R 1P2', 'Canada']",49.2687649,-123.1853601,$$$,213,False,413.8455701476
Published On Main,5-adl2zPRMgammVOoz5WEg,"Tapas/Small Plates, Wine Bars, Cocktail Bars",4.3,"['3593 Main Street', 'Vancouver, BC V5V 3N4', 'Canada']",49.25283186017385,-123.10116032897228,N/A,152,False,18.235721467361756
Blue Water Cafe,gt1BSfVFvzI-qHdJ3LUZug,Seafood,4.4,"['1095 Hamilton St', 'Vancouver, BC V6B 5T4', 'Canada']",49.2761945,-123.1209935,$$$$,1135,False,172.82681589346348
Hitoe Sushi Japanese Restaurant,FmD4x9ClmSzSLKOTV7jfXw,"Japanese, Sushi Bars",4.0,"['3347 W 4th Avenue', 'Vancouver, BC V6R 1N6', 'Canada']",49.268648,-123.1789136,$$,181,False,329.65572513107253
La Taqueria Pinche Taco Shop,6iOAgzJ0DRZNSKA3FSrrOg,Mexican,4.2,"['2450 Yukon Street', 'Vancouver, BC V5Z 3V6', 'Canada']",49.263617,-123.112593,$$,697,False,264.21436938575255
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,370.36901181634096
The Stable House Bistro,e-rcL7OGCA27OkZ_gnzEeA,"French, Wine Bars, Modern European",4.0,"['1520 W 13th Avenue', 'Vancouver, BC V6J 2G4', 'Canada']",49.2597322720703,-123.140207185371,$$,105,False,111.20619856572945
Dundas Eat + Drink,RjaMcWoyG_CFh-M61fahxA,"Vietnamese, Asian Fusion, Beer Bar",4.2,"['2077 Dundas Street', 'Vancouver, BC V5L 1J5', 'Canada']",49.285084,-123.062273,$$,75,False,294.1851134737269
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,910.4552404387794
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,90.36018595018022
Forage,t-soDjOlN6XkySHBdhRkKA,"Canadian (New), Breakfast & Brunch",4.1,"['1300 Robson Street', 'Vancouver, BC V6E 1C5', 'Canada']",49.28707,-123.12925,$$,736,False,185.82094814933623
Medina Cafe,VPqWLp9kMiZEbctCebIZUA,"Breakfast & Brunch, Middle Eastern, Wine Bars",4.2,"['780 Richards Street', 'Vancouver, BC V6B 3A4', 'Canada']",49.2804429972571,-123.117036269849,$$,2701,False,50.48428070653216
The Mackenzie Room,rpJpZOvTPbVmBh2goK1iOA,Canadian (New),4.5,"['415 Powell Street', 'Vancouver, BC V6A 1G7', 'Canada']",49.2832349,-123.0948578,$$$$,205,False,1181.1518290094334
La Taqueria Pinche Taco Shop,6iOAgzJ0DRZNSKA3FSrrOg,Mexican,4.2,"['2450 Yukon Street', 'Vancouver, BC V5Z 3V6', 'Canada']",49.263617,-123.112593,$$,697,False,44.721434310149576
AnnaLena,WAKwis2gWtNjRqFGkgwORw,"Canadian (New), Diners, Bars",4.5,"['1809 W 1st Avenue', 'Vancouver, BC V6J 5B8', 'Canada']",49.2708261,-123.1467714,$$$$,369,False,44.820964233353706
Fable Diner,uonaIMF0GOLC8UzKR3IaQA,"Diners, American",3.9,"['151 E Broadway', 'Vancouver, BC V5T 1W1', 'Canada']",49.2630749,-123.1019822,$$,343,False,106.15131556385258
Medina Cafe,VPqWLp9kMiZEbctCebIZUA,"Breakfast & Brunch, Middle Eastern, Wine Bars",4.2,"['780 Richards Street', 'Vancouver, BC V6B 3A4', 'Canada']",49.2804429972571,-123.117036269849,$$,2701,False,133.64116004988048
Chewies Steam & Oyster Bar - Kits,M4jkJHewQXZvDV34Tuon8g,"Seafood, Cajun/Creole",3.6,"['2201 W 1st Avenue', 'Vancouver, BC V6K 1E9', 'Canada']",49.2709727,-123.1552829,$$,296,False,86.01650675456527
CRAFT Beer Market,P8ivaSJ-_FmC01Z_2Npuig,"Beer Bar, Burgers, Canadian (New)",3.4,"['85 W 1st Avenue', 'Salt Building', 'Vancouver, BC V5Y 3K8', 'Canada']",49.2702147,-123.1060713,$$,536,False,215.2883240152688
Suika,umv8zQBbJ5GgRT0qVHIpCg,"Japanese, Tapas/Small Plates, Sushi Bars",4.2,"['1626 W Broadway', 'Vancouver, BC V6J 1X6', 'Canada']",49.26333,-123.1417,$$,566,False,220.30117450450302
Pink Peppercorn Seafood House,52o82-XanIGhqQySWbiuPg,Seafood,4.3,"['1485 Kingsway', 'Vancouver, BC V5N 2R6', 'Canada']",49.2493583,-123.0739159,$$$,159,False,800.6685841769568
Zakkushi Dining On Main,8vQHbT-TpYTenOoCNF9Nfw,"Japanese, Tapas/Small Plates",3.8,"['4075 Main Street', 'Vancouver, BC V5V 3P5', 'Canada']",49.249124,-123.101552,$$,239,False,260.22307987599515
Itosugi Kappo Cuisine,0GcsMb8Td3DkrbfkpXPwAQ,"Japanese, Sushi Bars",4.5,"['3648 W Broadway', 'Vancouver, BC V6R 2B7', 'Canada']",49.264094,-123.184705,N/A,31,False,91.86799343582935
PiDGiN,H4h_nwZW7f2Yj9ONdzGxHQ,"Japanese, Korean, French",4.0,"['350 Carrall Street', 'Vancouver, BC V6B 2J3', 'Canada']",49.2819071402452,-123.104188653967,$$$,343,False,83.6518419329383
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,396.8161561557674
The Flying Pig,NdEPf2Ls5Ql3_nkwjqKvXA,"Canadian (New), Seafood",4.0,"['1168 Hamilton Street', 'Unit 104', 'Vancouver, BC V6B 2S2', 'Canada']",49.27501,-123.122,$$,1369,False,920.7030241391546
Linh Cafe,agMh6QkfpjAxmu0O5fnNPQ,"Vietnamese, French",3.9,"['1428 Granville Street', 'Vancouver, BC V6Z 1N2', 'Canada']",49.2746716,-123.12989802,$$,337,False,231.96853362567475
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,483.8090103956179
Zarak By Afghan Kitchen,piwi7Au_17aUKuC2S97Nkg,"Afghan, Cocktail Bars, Breakfast & Brunch",4.5,"['2102 Main Street', 'Vancouver, BC V5T 0K1', 'Canada']",49.266224,-123.1006089,N/A,120,False,284.8314906997126
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,940.977191587189
Fassil Ethiopian Restaurant,9KgB4mKZnW7GRU3zjPcxvw,Ethiopian,4.3,"['736 Broadway E', 'Vancouver, BC V5T 1X9', 'Canada']",49.262316686122,-123.08833077466,$$,154,False,368.01397298660146
Jamjar Canteen,WXUjrwRXK3YPQSVujEO-rQ,Lebanese,4.1,"['6035 University Boulevard', 'Vancouver, BC V6T 0C5', 'Canada']",49.2662351,-123.2475496,$$,46,False,246.12379819810602
Banana Leaf,ULnAJdHecyxXcKnDgi6_iA,"Malaysian, Singaporean",3.6,"['3005 W Broadway', 'Vancouver, BC V6K 2G9', 'Canada']",49.26439,-123.1723,$$,179,False,118.93876754729216
Chambar,_4R46MNkwx9MeOyt0YfNxA,Belgian,4.2,"['568 Beatty Street', 'Vancouver, BC V6B 2L3', 'Canada']",49.2801460007961,-123.109925328073,$$,1601,False,390.2364719404616
Ancora Waterfront Dining and Patio,uuXiaNDeUySh9NSbSRuEYQ,"Seafood, Japanese, Peruvian",4.1,"['1600 Howe Street', 'Vancouver, BC V6Z 2L9', 'Canada']",49.273853456158875,-123.13257765112428,$$$$,240,False,194.3304825321368
Zakkushi Dining On Main,8vQHbT-TpYTenOoCNF9Nfw,"Japanese, Tapas/Small Plates",3.8,"['4075 Main Street', 'Vancouver, BC V5V 3P5', 'Canada']",49.249124,-123.101552,$$,239,False,210.70537944556432
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,1097.1054151539192
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,755.6045035870361
La Quercia,Mfdo3zuB2P0xFQ40DLPaEQ,"Italian, Wine Bars",4.1,"['3689 W 4th Avenue', 'Vancouver, BC V6R 1P2', 'Canada']",49.2687649,-123.1853601,$$$,213,False,496.1797210180151
Little Bird Dim Sum,CaL6mPCqNElNqJTX_mEm1w,"Dim Sum, Beer Bar, Tapas/Small Plates",4.0,"['2958 W 4th Avenue', 'Vancouver, BC V6K 1R4', 'Canada']",49.26814,-123.17168,$$,95,False,312.0191366073367
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,424.56355847780844
Beach Ave Bar And Grill,SGJLq_sx67lPyXdFEZGXng,"Seafood, Burgers, Cocktail Bars",4.5,"['1 -1012 Beach Avenue', 'Vancouver, BC V6E 1T7', 'Canada']",49.27553568577844,-123.13565084059196,$$,33,False,312.43326138645
Joe Fortes Seafood & Chop House,2cXOMeyBCx4JFgs5-CJQdQ,"Seafood, Steakhouses",4.0,"['777 Thurlow Street', 'Vancouver, BC V6E 3V5', 'Canada']",49.284968691771624,-123.12455980835064,$$$,1353,False,115.1612839818823
Miku,4EV_ZcQmjAmP3pmO-_nb2A,"Japanese, Sushi Bars",4.4,"['200 Granville Street', 'Suite 70', 'Vancouver, BC V6C 1S4', 'Canada']",49.28691298612272,-123.11304877258942,$$$,2379,False,143.0167113498603
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,984.1055820219522
Mr. Red Cafe,EvVCF3mompCg3PPkpqip2A,Vietnamese,3.8,"['2680 W Broadway', 'Vancouver, BC V6K 2G3', 'Canada']",49.2640755304294,-123.165913715756,$$,125,False,90.64119474355886
Lunch Lady,9Waotz-_G9woVPWZTmZcwA,Vietnamese,4.1,"['1046 Commercial Drive', 'Vancouver, BC V5L 3W9', 'Canada']",49.27497,-123.06915,$$,261,False,10.428046821143973
Dynasty Seafood Restaurant,qO03dJ4hU0sb5I1eBSEVkA,"Dim Sum, Seafood, Cantonese",3.6,"['777 W Broadway', 'Ste 108', 'Vancouver, BC V5Z 4J7', 'Canada']",49.2635999,-123.12138,$$,347,False,245.23254746936988
Bodega On Main,a_uX_ffrbXsWgUpD5pjW7g,"Spanish, Tapas/Small Plates, Tapas Bars",3.9,"['1014 Main Street', 'Vancouver, BC V6A 2W1', 'Canada']",49.27548853708847,-123.09968391901442,$$,229,False,272.25474605701885
Pelican Seafood Restaurant,lSSffQdr913ki1x48jNFbA,"Seafood, Dim Sum",3.1,"['1895 E Hastings St', 'Vancouver, BC V5L 1T3', 'Canada']",49.28165092582909,-123.0661289,$$,81,False,162.85012424581492
Delhi 6 Indian Bistro,usO5eH44mmub9p_pH95OkQ,Indian,4.4,"['1766 W 7th Avenue', 'Vancouver, BC V6J 4Z9', 'Canada']",49.2653386,-123.1449329,$$,146,False,907.6808919418729
The Flying Pig,NdEPf2Ls5Ql3_nkwjqKvXA,"Canadian (New), Seafood",4.0,"['1168 Hamilton Street', 'Unit 104', 'Vancouver, BC V6B 2S2', 'Canada']",49.27501,-123.122,$$,1369,False,683.6236259301785
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,779.6637898853355
Seasons In the Park,l2f2PU8Rtr5TPtzwaGQ_sA,Seafood,4.0,"['Queen Elizabeth Park', 'Cambie Street W 33rd Avenue', 'Vancouver, BC V5Y 2M5', 'Canada']",49.2416705486198,-123.112535476685,$$$,566,False,463.9860554294696
The Burrow,UbwADEKly9ZiNzviUJbc0w,"Mexican, Vegetarian, Breakfast & Brunch",3.9,"['2781 Commercial Drive', 'Vancouver, BC V5N 4C5', 'Canada']",49.2597591,-123.0700099,$$,516,False,332.6189569679171
Pepino's,GepW_CkeEoPbg-0fLb5FGw,"Italian, Salad, Pizza",4.1,"['631 Commercial Drive', 'Vancouver, BC V5L 3W3', 'Canada']",49.2787695,-123.0705849,$$$,162,False,160.25070160253708
Published On Main,5-adl2zPRMgammVOoz5WEg,"Tapas/Small Plates, Wine Bars, Cocktail Bars",4.3,"['3593 Main Street', 'Vancouver, BC V5V 3N4', 'Canada']",49.25283186017385,-123.10116032897228,N/A,152,False,911.2586418166821
Kokoro Tokyo Mazesoba,0oGCF9xsvKe1vS6Sm3o3VQ,Japanese,4.1,"['551 Seymour Street', 'Vancouver, BC V6B 3H6', 'Canada']",49.2833927,-123.115078,$$,490,False,150.80758875376486
The Mackenzie Room,rpJpZOvTPbVmBh2goK1iOA,Canadian (New),4.5,"['415 Powell Street', 'Vancouver, BC V6A 1G7', 'Canada']",49.2832349,-123.0948578,$$$$,205,False,786.9263267768546
Bai Bua Thai Cuisine,nq5Ms7rb6fVAnq6zm6tIAQ,Thai,4.1,"['2443 E Hastings Street', 'Vancouver, BC V5C 0C2', 'Canada']",49.28142,-123.05564,$$,148,False,121.3841525777544
Lunch Lady,9Waotz-_G9woVPWZTmZcwA,Vietnamese,4.1,"['1046 Commercial Drive', 'Vancouver, BC V5L 3W9', 'Canada']",49.27497,-123.06915,$$,261,False,211.62908133709647
Jamjar Canteen,WXUjrwRXK3YPQSVujEO-rQ,Lebanese,4.1,"['6035 University Boulevard', 'Vancouver, BC V6T 0C5', 'Canada']",49.2662351,-123.2475496,$$,46,False,112.59043789713704
Lupo,wHTXCWVsx2PYPT21JV-HeQ,Italian,4.3,"['869 Hamilton Street', 'Vancouver, BC V6B 2R7', 'Canada']",49.278222058049096,-123.11735347768747,$$$,467,False,284.19010396368174
Burgoo Bistro,oaBBSXNwlk7hOK4XIiw00A,"Comfort Food, Bistros",3.9,"['4434 10th Avenue W', 'Vancouver, BC V6R 2H9', 'Canada']",49.2635099,-123.20713,$$,137,False,259.8758245062792
The Flying Pig,NdEPf2Ls5Ql3_nkwjqKvXA,"Canadian (New), Seafood",4.0,"['1168 Hamilton Street', 'Unit 104', 'Vancouver, BC V6B 2S2', 'Canada']",49.27501,-123.122,$$,1369,False,542.3705928945633
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,235.01206771373043
Octopus Garden,6k1omPa3O3Kl7lSjXfCxvA,"Japanese, Sushi Bars",3.9,"['1995 Cornwall Avenue', 'Vancouver, BC V6J 1C9', 'Canada']",49.2726349,-123.149816,$$$,158,False,150.2153504012186
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,515.8303085802296
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,700.219245138078
The Farmhouse,WZz3gI0V6hN9M_cpeyo9Jg,"Italian, Wine Bars",4.3,"['352 East 10th Avenue', 'Vancouver, BC V5T 1Z7', 'Canada']",49.26185879464837,-123.09710762514682,N/A,28,False,88.55975738746909
Nightingale,hDQmMvYXpLVXwhXSu9HsOQ,"Live/Raw Food, Canadian (New), Pizza",4.1,"['1017 West Hastings Street', 'Vancouver, BC V6E 0C4', 'Canada']",49.2874110331456,-123.117770967577,$$$,546,False,66.48328938767385
The Flying Pig - Village,yB24S-bsaJqaP3pQFpKpBw,Canadian (New),3.3,"['127 W 2nd Avenue', 'Vancouver, BC V5T 1B4', 'Canada']",49.2694549333199,-123.10744805094537,$$,218,False,167.83630656294926
Tableau Bar Bistro,iafE2JEpZ_ipd89tlk1MTA,"Bars, Bistros",4.0,"['1181 Melville Street', 'Vancouver, BC V6E 0A3', 'Canada']",49.287494,-123.1235689,$$,306,False,42.302943384581575
Afghan Horsemen Restaurant,1tJ25j22FXmkuQQW0F_Qfg,"Middle Eastern, Afghan, Kebab",3.9,"['1833 Anderson Street', 'Suite 202', 'Vancouver, BC V6H 4E5', 'Canada']",49.2694847203493,-123.138735294342,$$,264,False,67.81908126187894
Zarak By Afghan Kitchen,piwi7Au_17aUKuC2S97Nkg,"Afghan, Cocktail Bars, Breakfast & Brunch",4.5,"['2102 Main Street', 'Vancouver, BC V5T 0K1', 'Canada']",49.266224,-123.1006089,N/A,120,False,27.43085688478026
The Mackenzie Room,rpJpZOvTPbVmBh2goK1iOA,Canadian (New),4.5,"['415 Powell Street', 'Vancouver, BC V6A 1G7', 'Canada']",49.2832349,-123.0948578,$$$$,205,False,85.55028637647068
Osteria Savio Volpe,gNCSbTm3unsdztncbgSv5A,Italian,4.2,"['615 Kingsway', 'Vancouver, BC V5T 3K5', 'Canada']",49.2574913,-123.0909344,$$$,463,False,200.00342987997237
Yolks,CX-NLp9SM3V2ooO9RIOhYg,Breakfast & Brunch,3.8,"['1598 E Hastings Street', 'Vancouver, BC V5L 1S5', 'Canada']",49.281081,-123.072931,$$,458,False,299.9824838983379
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,334.3421058393955
Lupo,wHTXCWVsx2PYPT21JV-HeQ,Italian,4.3,"['869 Hamilton Street', 'Vancouver, BC V6B 2R7', 'Canada']",49.278222058049096,-123.11735347768747,$$$,467,False,312.8312964413937
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,973.7134315017838
Great Dane Coffee,A1H-vlWpuuxDP1cjCnB-xg,Cafes,4.1,"['6011 Walter Gage Road', 'Vancouver, BC V6T 0B4', 'Canada']",49.2700488028238,-123.250755445288,$,66,False,176.9069271037395
Guu with Garlic,GmEeIcJ9vR04kxzYgPMEgg,"Japanese, Tapas/Small Plates",4.3,"['1698 Robson Street', 'Vancouver, BC V6G 1C7', 'Canada']",49.290249,-123.1338142,$$,1081,False,1053.9372451453328
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,1034.7544494571189
St Lawrence Restaurant,3r9FUpajfS7Or9CVzUmFlg,French,4.4,"['269 Powell Street', 'Vancouver, BC V6A 1G3', 'Canada']",49.2832584031253,-123.097993419888,$$$,167,False,171.61305207043912
Maxine's Cafe & Bar,lQuQy5a4wk0WL7WpP2hwyQ,"Bars, Breakfast & Brunch, Cafes",4.3,"['1325 Burrard Street', 'Vancouver, BC V6Z 2B7', 'Canada']",49.27807,-123.13131,$$,118,False,132.1493810113437
Rajio Japanese Public House,2Tp-PQvILBZLKVDzvMIlvQ,"Japanese, Tapas/Small Plates",4.0,"['3763 W 10th Avenue', 'Vancouver, BC V6R 2G5', 'Canada']",49.2636549,-123.1870301,$$,133,False,206.5709999312387
Jamjar Canteen,WXUjrwRXK3YPQSVujEO-rQ,Lebanese,4.1,"['6035 University Boulevard', 'Vancouver, BC V6T 0C5', 'Canada']",49.2662351,-123.2475496,$$,46,False,507.1335821362356
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,60.45024482945298
Les Faux Bourgeois,w3HSOOqJednBOYbO3fajvQ,"French, Cafes",3.9,"['663 E 15th Avenue', 'Vancouver, BC V5T 2R6', 'Canada']",49.2572813531481,-123.089767330802,$$,485,False,471.1018468431734
Anh and Chi,l184Y1d3oAa5_Al4YIaRjQ,"Vietnamese, Cocktail Bars",3.9,"['3388 Main Street', 'Vancouver, BC V5V 3M7', 'Canada']",49.2550314422938,-123.100882202153,$$$,717,False,362.91886187823127
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,589.4140899388755
Mahony’s Tavern,g1WcsMOzDGOmDvA-y0xMvQ,Irish Pub,2.7,"['601 Stamps Landing', 'Unit 36', 'Vancouver, BC V5Z 3Z1', 'Canada']",49.268991869566904,-123.11856069065676,$$,169,False,31.997344338451136
OEB Breakfast Co. - Yaletown,QmkGDL-8zexdKV3Xcn8ZYg,Breakfast & Brunch,4.3,"['1137 Marinaside Crescent', 'Vancouver, BC V6Z 2Y3', 'Canada']",49.27348,-123.119278,$$,912,False,90.62803095163352
Takenaka,rRb2CvNCNWyPSQdeVme9-Q,Japanese,4.3,"['1370 East Georgia Street', 'Vancouver, BC V5L 2A8', 'Canada']",49.2783093,-123.0755801,N/A,97,False,157.0850348702816
Tom Sushi,o5YLdmUogknjtDzUBv5Smw,"Sushi Bars, Japanese",4.7,"['1175 Davie St', 'Vancouver, BC V6E 1N2', 'Canada']",49.2815608,-123.1327476,$$,285,False,52.87788455339711
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,252.95798340410954
Seasons In the Park,l2f2PU8Rtr5TPtzwaGQ_sA,Seafood,4.0,"['Queen Elizabeth Park', 'Cambie Street W 33rd Avenue', 'Vancouver, BC V5Y 2M5', 'Canada']",49.2416705486198,-123.112535476685,$$$,566,False,720.1321934929613
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,936.4461978139183
Forage,t-soDjOlN6XkySHBdhRkKA,"Canadian (New), Breakfast & Brunch",4.1,"['1300 Robson Street', 'Vancouver, BC V6E 1C5', 'Canada']",49.28707,-123.12925,$$,736,False,21.84509940238624
Jamjar Canteen,WXUjrwRXK3YPQSVujEO-rQ,Lebanese,4.1,"['6035 University Boulevard', 'Vancouver, BC V6T 0C5', 'Canada']",49.2662351,-123.2475496,$$,46,False,392.4999154280656
Afghan Horsemen Restaurant,1tJ25j22FXmkuQQW0F_Qfg,"Middle Eastern, Afghan, Kebab",3.9,"['1833 Anderson Street', 'Suite 202', 'Vancouver, BC V6H 4E5', 'Canada']",49.2694847203493,-123.138735294342,$$,264,False,283.6992982573071
Zarak By Afghan Kitchen,piwi7Au_17aUKuC2S97Nkg,"Afghan, Cocktail Bars, Breakfast & Brunch",4.5,"['2102 Main Street', 'Vancouver, BC V5T 0K1', 'Canada']",49.266224,-123.1006089,N/A,120,False,381.9058726544724
Score on Davie,MimKL6DZXjW6pAB2USBADg,"Sports Bars, Breakfast & Brunch, American",4.3,"['1262 Davie Street', 'Vancouver, BC V6J 5L1', 'Canada']",49.2823221457395,-123.134614739512,$$,363,False,193.13347658573846
Absinthe Bistro,Laiv2EnIwZFMF9Jy-R0PAA,"French, Bistros, Desserts",4.6,"['952 Commercial Drive', 'Vancouver, BC V5L 3W7', 'Canada']",49.27607,-123.0692457,$$$,147,False,589.2286965898359
Fable Kitchen,p5thThuUITUjAy8gS3sPMw,Canadian (New),4.3,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",49.2679331,-123.149019,$$,791,False,558.6777893682695
Browns Crafthouse UBC,_AiT0bbQLTHXVSzsrbPg9A,Bars,4.4,"['6111 University Blvd', 'Vancouver, BC V6T 0C7', 'Canada']",49.2661235,-123.2483732,N/A,35,False,676.8298609501462
Thierry,KXCXaF5qimmtKKqnPc_LQA,"Patisserie/Cake Shop, Cafes, Chocolatiers & Shops",4.0,"['1059 Alberni Street', 'Vancouver, BC V6E 1A1', 'Canada']",49.2848818,-123.1228949,$$,999,False,166.29806237307122
Landmark Hotpot House,EwnizZggD7z0lX5pny_kug,"Chinese, Hot Pot",3.9,"['4023 Cambie Street', 'Vancouver, BC V5Z 2X9', 'Canada']",49.2498660758194,-123.11556053834,$$$,126,False,165.987020469499
Fassil Ethiopian Restaurant,9KgB4mKZnW7GRU3zjPcxvw,Ethiopian,4.3,"['736 Broadway E', 'Vancouver, BC V5T 1X9', 'Canada']",49.262316686122,-123.08833077466,$$,154,False,498.72248277667114
Guu with Garlic,GmEeIcJ9vR04kxzYgPMEgg,"Japanese, Tapas/Small Plates",4.3,"['1698 Robson Street', 'Vancouver, BC V6G 1C7', 'Canada']",49.290249,-123.1338142,$$,1081,False,1324.6911151062363
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,513.519220286604
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,222.3726566640338
